run_dir,collocation_time,computer,derivmatch_time,err-file,init,model,n_params,ncol,out-file,param,pretraining,problem,profile,seed,shapovalova_time,shoot-iters,shooting_time,sigma,timestamp,training,training_time,cfg.amr_rounds,cfg.depth,cfg.dm_iters,cfg.hidden,cfg.lm_iters,cfg.signed_loss,cfg.linsolve,use_collocation,use_derivmatch,shapovalova,shooting
run_0BLmyHm6,0.0,orcd,29.013032152,/home/txenakis/projects/BVPsolver/logs/array_20140853_161.err,default,mlp,243,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_161.out,none,derivmatch,rober,fast,12,0.0,1000,0.0,0.0,2026-08-11T02:02:05.309,none,29.013032152,1,2,10000,12,150,False,,,,,
run_0CWrKVsW,0.0,orcd,25.20771664,/home/txenakis/projects/BVPsolver/logs/array_20140853_199.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_199.out,none,derivmatch,rober,fast,15,0.0,1000,0.0,0.0,2026-08-11T02:19:37.650,none,25.20771664,1,2,10000,12,150,False,,,,,
run_0Gfl62cO,30.977207555,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_515.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_515.out,none,none,orego,fast,11,0.0,1000,0.0,0.0,2026-08-11T13:20:59.321,collocation,30.977207555,1,2,10000,16,150,False,,,,,
run_0H5EbMNc,16.495439571,orcd,29.014587921,/home/txenakis/projects/BVPsolver/logs/array_20140853_137.err,default,stiff,318,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_137.out,none,derivmatch,rober,fast,13,0.0,1000,0.0,0.0,2026-08-11T01:49:02.052,collocation,45.510027492,1,2,10000,12,150,False,,,,,
run_0ehx44A8,141.590428539,orcd,29.398250662,/home/txenakis/projects/BVPsolver/logs/array_20198490_348.err,default,stiff,816,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_348.out,none,derivmatch,hires,fast,14,0.0,1000,0.0,0.0,2026-08-11T10:14:48.067,collocation,170.988679201,1,2,10000,16,150,False,qr,,,,
run_0iYkGLtw,0.0,orcd,28.721924888,/home/txenakis/projects/BVPsolver/logs/array_20198490_443.err,default,stiff,486,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_443.out,none,derivmatch,orego,fast,14,0.0,1000,0.0,0.0,2026-08-11T12:13:45.583,none,28.721924888,1,2,10000,16,150,False,,,,,
run_0vKomsHq,51.160019518,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_237.err,default,stiff,268,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_237.out,none,none,vanderpol,fast,13,0.0,1000,0.0,0.0,2026-08-11T02:47:57.855,collocation,51.160019518,1,2,10000,12,150,True,,,,,
run_0zFIEZKM,21.615173057,orcd,23.016732286,/home/txenakis/projects/BVPsolver/logs/array_20140853_278.err,default,mlp,218,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_278.out,none,derivmatch,vanderpol,fast,14,0.0,1000,0.0,0.0,2026-08-11T03:06:09.796,collocation,44.631905343,1,2,10000,12,150,True,,,,,
run_1890qUf6,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_176.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_176.out,none,none,rober,fast,12,0.0,1000,200.793401012,0.0,2026-08-11T02:10:03.497,shooting,200.793401012,1,2,10000,12,150,False,,,,,
run_1MJPRoKf,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_246.err,default,mlp,218,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_246.out,none,none,vanderpol,fast,12,0.0,1000,442.125398893,0.0,2026-08-11T02:56:51.653,shooting,442.125398893,1,2,10000,12,150,True,,,,,
run_1UZ7ZJuV,13.85637427,orcd,24.13365387,/home/txenakis/projects/BVPsolver/logs/array_20140853_172.err,default,mlp,243,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_172.out,none,derivmatch,rober,fast,13,0.0,1000,0.0,0.0,2026-08-11T02:05:28.250,collocation,37.99002814,1,2,10000,12,150,False,,,,,
run_1dU9hZpX,0.0,orcd,30.28950742,/home/txenakis/projects/BVPsolver/logs/array_20140853_127.err,default,stiff,318,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_127.out,none,derivmatch,rober,fast,13,0.0,1000,0.0,0.0,2026-08-11T01:42:51.672,none,30.28950742,1,2,10000,12,150,False,,,,,
run_1hpnNmzT,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_143.err,default,mlp,243,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_143.out,none,none,rober,fast,14,0.0,1000,600.728905463,0.0,2026-08-11T02:00:22.148,shooting,600.728905463,1,2,10000,12,150,False,,,,,
run_1u3yyQPh,0.0,orcd,29.334087447,/home/txenakis/projects/BVPsolver/logs/array_20198490_511.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_511.out,none,derivmatch,orego,fast,12,0.0,1000,0.0,0.0,2026-08-11T13:19:30.564,none,29.334087447,1,2,10000,16,150,False,,,,,
run_1wbL19Gt,147.917734001,orcd,29.663437897,/home/txenakis/projects/BVPsolver/logs/array_20198490_349.err,default,stiff,816,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_349.out,none,derivmatch,hires,fast,15,0.0,1000,0.0,0.0,2026-08-11T10:15:01.345,collocation,177.581171898,1,2,10000,16,150,False,qr,,,,
run_1zqChve1,2448.979570113,orcd,29.271201417,/home/txenakis/projects/BVPsolver/logs/array_20140853_104.err,default,GELU-scaled,650,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_104.out,none,derivmatch,pollu,fast,15,0.0,1000,0.0,0.0,2026-08-11T02:23:49.336,collocation,2478.2507715300003,1,3,30000,32,150,False,,,,,
run_2E4rmpoj,0.0,orcd,30.937165845,/home/txenakis/projects/BVPsolver/logs/array_20140853_160.err,default,mlp,243,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_160.out,none,derivmatch,rober,fast,11,0.0,1000,0.0,0.0,2026-08-11T02:02:09.380,none,30.937165845,1,2,10000,12,150,False,,,,,
run_2XXbU4G2,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_186.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_186.out,none,none,rober,fast,12,103.452739246,1000,0.0,0.0,2026-08-11T02:15:03.726,shapovalova,103.452739246,1,2,10000,12,150,False,,,,,
run_2h6OxlSc,0.0,orcd,45.657152276,/home/txenakis/projects/BVPsolver/logs/array_20140853_20.err,default,stiff,4744,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_20.out,none,derivmatch,pollu,fast,11,0.0,1000,0.0,0.0,2026-08-10T22:43:02.576,none,45.657152276,1,3,30000,32,150,False,,,,,
run_2ufU9WO6,0.0,orcd,37.627187567,/home/txenakis/projects/BVPsolver/logs/array_20140853_287.err,default,GELU-scaled,177,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_287.out,none,derivmatch,vanderpol,fast,13,0.0,1000,352.719609673,0.0,2026-08-11T03:14:13.247,shooting,390.34679724,1,2,10000,12,150,True,,,,,
run_2zHALaSl,22.467539264,orcd,27.551711003,/home/txenakis/projects/BVPsolver/logs/array_20140853_314.err,default,GELU-scaled,177,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_314.out,none,derivmatch,vanderpol,fast,15,0.0,1000,0.0,0.0,2026-08-11T03:27:23.481,collocation,50.019250267000004,1,2,10000,12,150,True,,,,,
run_3BeZQTHZ,25.98865355,orcd,33.208890605,/home/txenakis/projects/BVPsolver/logs/array_20140853_312.err,default,GELU-scaled,177,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_312.out,none,derivmatch,vanderpol,fast,13,0.0,1000,0.0,0.0,2026-08-11T03:27:12.364,collocation,59.197544155,1,2,10000,12,150,True,,,,,
run_3W183g7R,5326.070715934,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_29.err,default,stiff,4744,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_29.out,none,none,pollu,fast,15,0.0,1000,0.0,0.0,2026-08-11T00:11:36.768,collocation,5326.070715934,1,3,30000,32,150,False,,,,,
run_4MRZ6jvw,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_281.err,default,GELU-scaled,177,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_281.out,none,none,vanderpol,fast,12,0.0,1000,285.715442347,0.0,2026-08-11T03:10:45.798,shooting,285.715442347,1,2,10000,12,150,True,,,,,
run_4N99xXCV,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_141.err,default,mlp,243,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_141.out,none,none,rober,fast,12,0.0,1000,384.417707422,0.0,2026-08-11T01:56:41.284,shooting,384.417707422,1,2,10000,12,150,False,,,,,
run_4eGxavPE,55.585855814,orcd,27.605815553,/home/txenakis/projects/BVPsolver/logs/array_20198490_487.err,default,mlp,387,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_487.out,none,derivmatch,orego,fast,13,0.0,1000,0.0,0.0,2026-08-11T13:14:37.797,collocation,83.191671367,1,2,10000,16,150,False,,,,,
run_4gVwhnBZ,0.0,orcd,27.464264404,/home/txenakis/projects/BVPsolver/logs/array_20140853_128.err,default,stiff,318,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_128.out,none,derivmatch,rober,fast,14,0.0,1000,0.0,0.0,2026-08-11T01:44:45.961,none,27.464264404,1,2,10000,12,150,False,,,,,
run_59ZpNB3j,0.0,orcd,28.770357503,/home/txenakis/projects/BVPsolver/logs/array_20140853_197.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_197.out,none,derivmatch,rober,fast,13,0.0,1000,0.0,0.0,2026-08-11T02:19:46.887,none,28.770357503,1,2,10000,12,150,False,,,,,
run_5H1E1P7y,638.231890933,orcd,28.901372701,/home/txenakis/projects/BVPsolver/logs/array_20140853_102.err,default,GELU-scaled,650,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_102.out,none,derivmatch,pollu,fast,13,0.0,1000,0.0,0.0,2026-08-11T01:53:36.974,collocation,667.1332636340001,1,3,30000,32,150,False,,,,,
run_5KDYRJCF,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_187.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_187.out,none,none,rober,fast,13,132.260104691,1000,0.0,0.0,2026-08-11T02:16:15.996,shapovalova,132.260104691,1,2,10000,12,150,False,,,,,
run_5Uheu3ct,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_185.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_185.out,none,none,rober,fast,11,318.042524176,1000,0.0,0.0,2026-08-11T02:18:42.010,shapovalova,318.042524176,1,2,10000,12,150,False,,,,,
run_5gUFYAkq,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_353.err,default,mlp,552,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_353.out,none,none,hires,fast,14,0.0,1000,4377.665867571,0.0,2026-08-11T11:24:47.440,shooting,4377.665867571,1,2,10000,16,150,False,qr,,,,
run_6D7yPuQ7,0.0,orcd,32.792026234,/home/txenakis/projects/BVPsolver/logs/array_20140853_90.err,default,GELU-scaled,650,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_90.out,none,derivmatch,pollu,fast,11,0.0,1000,0.0,0.0,2026-08-11T01:26:06.554,none,32.792026234,1,3,30000,32,150,False,,,,,
run_6IIYshiF,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_179.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_179.out,none,none,rober,fast,15,0.0,1000,231.192870155,0.0,2026-08-11T02:11:51.001,shooting,231.192870155,1,2,10000,12,150,False,,,,,
run_6YyVzaLR,0.0,orcd,47.717179852,/home/txenakis/projects/BVPsolver/logs/array_20140853_21.err,default,stiff,4744,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_21.out,none,derivmatch,pollu,fast,12,0.0,1000,0.0,0.0,2026-08-10T22:43:20.878,none,47.717179852,1,3,30000,32,150,False,,,,,
run_6e0VVLlk,0.0,orcd,32.113151398,/home/txenakis/projects/BVPsolver/logs/array_20198490_408.err,default,GELU-scaled,243,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_408.out,none,derivmatch,hires,fast,14,0.0,1000,0.0,0.0,2026-08-11T10:46:44.509,none,32.113151398,1,2,10000,16,150,False,qr,,,,
run_6htkcYWO,22.825788914,orcd,23.886050621,/home/txenakis/projects/BVPsolver/logs/array_20140853_276.err,default,mlp,218,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_276.out,none,derivmatch,vanderpol,fast,12,0.0,1000,0.0,0.0,2026-08-11T03:04:55.354,collocation,46.711839534999996,1,2,10000,12,150,True,,,,,
run_6pZUErEa,0.0,orcd,33.751322827,/home/txenakis/projects/BVPsolver/logs/array_20140853_121.err,default,stiff,318,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_121.out,none,derivmatch,rober,fast,12,4812.418610976,1000,0.0,0.0,2026-08-11T03:03:20.822,shapovalova,4846.169933803,1,2,10000,12,150,False,,,,,
run_6uq5hWUu,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_294.err,default,GELU-scaled,177,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_294.out,none,none,vanderpol,fast,15,312.182039068,1000,0.0,0.0,2026-08-11T03:17:50.088,shapovalova,312.182039068,1,2,10000,12,150,True,,,,,
run_6zEwUuHB,0.0,orcd,29.34649415,/home/txenakis/projects/BVPsolver/logs/array_20140853_303.err,default,GELU-scaled,177,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_303.out,none,derivmatch,vanderpol,fast,14,0.0,1000,0.0,0.0,2026-08-11T03:23:22.650,none,29.34649415,1,2,10000,12,150,True,,,,,
run_7RO5tN0F,62.483162833,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_481.err,default,mlp,387,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_481.out,none,none,orego,fast,12,0.0,1000,0.0,0.0,2026-08-11T13:13:17.687,collocation,62.483162833,1,2,10000,16,150,False,,,,,
run_7y0LQJ8F,24.45489119,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_132.err,default,stiff,318,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_132.out,none,none,rober,fast,13,0.0,1000,0.0,0.0,2026-08-11T01:45:55.411,collocation,24.45489119,1,2,10000,12,150,False,,,,,
run_85kHMHHH,0.0,orcd,25.681545291,/home/txenakis/projects/BVPsolver/logs/array_20198490_392.err,default,GELU-scaled,243,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_392.out,none,derivmatch,hires,fast,13,0.0,1000,1130.082263,0.0,2026-08-11T10:43:10.793,shooting,1155.763808291,1,2,10000,16,150,False,qr,,,,
run_8MXrhiiT,0.0,orcd,34.757066229,/home/txenakis/projects/BVPsolver/logs/array_20198490_478.err,default,mlp,387,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_478.out,none,derivmatch,orego,fast,14,0.0,1000,0.0,0.0,2026-08-11T13:09:26.755,none,34.757066229,1,2,10000,16,150,False,,,,,
run_8Pp5IjFx,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_293.err,default,GELU-scaled,177,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_293.out,none,none,vanderpol,fast,14,703.774639456,1000,0.0,0.0,2026-08-11T03:24:20.960,shapovalova,703.774639456,1,2,10000,12,150,True,,,,,
run_8Xj70L8F,0.0,orcd,34.835382722,/home/txenakis/projects/BVPsolver/logs/array_20140853_57.err,default,mlp,3444,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_57.out,none,derivmatch,pollu,fast,13,0.0,1000,0.0,0.0,2026-08-10T22:48:31.660,none,34.835382722,1,3,30000,32,150,False,,,,,
run_8ohHipz1,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_493.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_493.out,none,none,orego,fast,14,0.0,1000,990.784238429,0.0,2026-08-11T13:30:28.060,shooting,990.784238429,1,2,10000,16,150,False,,,,,
run_8rZ5Pee6,64.995890529,orcd,34.317266431,/home/txenakis/projects/BVPsolver/logs/array_20198490_454.err,default,stiff,486,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_454.out,none,derivmatch,orego,fast,15,0.0,1000,0.0,0.0,2026-08-11T12:21:13.151,collocation,99.31315695999999,1,2,10000,16,150,False,,,,,
run_8ygBUKxX,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_175.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_175.out,none,none,rober,fast,11,0.0,1000,213.747090355,0.0,2026-08-11T02:10:15.792,shooting,213.747090355,1,2,10000,12,150,False,,,,,
run_926KA3ON,19.820191841,orcd,35.240356662,/home/txenakis/projects/BVPsolver/logs/array_20140853_136.err,default,stiff,318,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_136.out,none,derivmatch,rober,fast,12,0.0,1000,0.0,0.0,2026-08-11T01:49:21.624,collocation,55.06054850300001,1,2,10000,12,150,False,,,,,
run_93ZmiMSp,0.0,orcd,27.175025753,/home/txenakis/projects/BVPsolver/logs/array_20140853_183.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_183.out,none,derivmatch,rober,fast,14,0.0,1000,358.216427641,0.0,2026-08-11T02:17:48.944,shooting,385.391453394,1,2,10000,12,150,False,,,,,
run_97ACzr3G,0.0,orcd,32.524842883,/home/txenakis/projects/BVPsolver/logs/array_20198490_460.err,default,mlp,387,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_460.out,none,derivmatch,orego,fast,11,0.0,1000,4090.606598357,0.0,2026-08-11T13:31:28.319,shooting,4123.13144124,1,2,10000,16,150,False,,,,,
run_9ZD8cDMb,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_221.err,default,stiff,268,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_221.out,none,none,vanderpol,fast,12,5434.074042835,1000,0.0,0.0,2026-08-11T03:59:43.631,shapovalova,5434.074042835,1,2,10000,12,150,True,,,,,
run_9p3nS8G2,0.0,orcd,27.088269567,/home/txenakis/projects/BVPsolver/logs/array_20140853_299.err,default,GELU-scaled,177,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_299.out,none,derivmatch,vanderpol,fast,15,716.988524977,1000,0.0,0.0,2026-08-11T03:27:44.950,shapovalova,744.076794544,1,2,10000,12,150,True,,,,,
run_9sUqgcvn,0.0,orcd,36.862606222,/home/txenakis/projects/BVPsolver/logs/array_20140853_268.err,default,mlp,218,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_268.out,none,derivmatch,vanderpol,fast,14,0.0,1000,0.0,0.0,2026-08-11T03:02:02.102,none,36.862606222,1,2,10000,12,150,True,,,,,
run_9zWKNJ3v,0.0,,13.560063667,,,,268,,,100.0,,vanderpol,fast,123,,,,,,,13.560063667,1,2,10000,12,150,True,,False,True,,
run_A7EvmLqt,24.457511491,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_130.err,default,stiff,318,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_130.out,none,none,rober,fast,11,0.0,1000,0.0,0.0,2026-08-11T01:44:36.616,collocation,24.457511491,1,2,10000,12,150,False,,,,,
run_A8E3yfzI,0.0,orcd,31.117420018,/home/txenakis/projects/BVPsolver/logs/array_20198490_322.err,default,stiff,816,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_322.out,none,derivmatch,hires,fast,13,0.0,1000,7542.540043762,0.0,2026-08-11T12:17:49.084,shooting,7573.65746378,1,2,10000,16,150,False,qr,,,,
run_ADPQe4TC,0.0,orcd,28.189718412,/home/txenakis/projects/BVPsolver/logs/array_20198490_394.err,default,GELU-scaled,243,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_394.out,none,derivmatch,hires,fast,15,0.0,1000,779.866255465,0.0,2026-08-11T10:41:34.361,shooting,808.055973877,1,2,10000,16,150,False,qr,,,,
run_AbHYwahE,0.0,orcd,25.697515531,/home/txenakis/projects/BVPsolver/logs/array_20140853_302.err,default,GELU-scaled,177,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_302.out,none,derivmatch,vanderpol,fast,13,0.0,1000,0.0,0.0,2026-08-11T03:21:22.191,none,25.697515531,1,2,10000,12,150,True,,,,,
run_AdvfCqR0,30.328082723,orcd,32.062624302,/home/txenakis/projects/BVPsolver/logs/array_20140853_243.err,default,stiff,268,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_243.out,none,derivmatch,vanderpol,fast,14,0.0,1000,0.0,0.0,2026-08-11T02:50:10.541,collocation,62.390707025000005,1,2,10000,12,150,True,,,,,
run_AjEcWGHB,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_388.err,default,GELU-scaled,243,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_388.out,none,none,hires,fast,14,0.0,1000,363.273329904,0.0,2026-08-11T10:26:56.868,shooting,363.273329904,1,2,10000,16,150,False,qr,,,,
run_AlmFVlQG,0.0,orcd,26.700187999,/home/txenakis/projects/BVPsolver/logs/array_20198490_509.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_509.out,none,derivmatch,orego,fast,15,1445.520873126,1000,0.0,0.0,2026-08-11T13:41:42.346,shapovalova,1472.221061125,1,2,10000,16,150,False,,,,,
run_AnRU9B17,2708.114698933,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_95.err,default,GELU-scaled,650,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_95.out,none,none,pollu,fast,11,0.0,1000,0.0,0.0,2026-08-11T02:14:42.033,collocation,2708.114698933,1,3,30000,32,150,False,,,,,
run_AxRpYhaR,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_504.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_504.out,none,none,orego,fast,15,1738.6612837,1000,0.0,0.0,2026-08-11T13:44:46.964,shapovalova,1738.6612837,1,2,10000,16,150,False,,,,,
run_B8TA6bwb,9233.05091405,orcd,51.485259025,/home/txenakis/projects/BVPsolver/logs/array_20140853_31.err,default,stiff,4744,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_31.out,none,derivmatch,pollu,fast,12,0.0,1000,0.0,0.0,2026-08-11T01:22:25.089,collocation,9284.536173075,1,3,30000,32,150,False,,,,,
run_B8tTF1IB,0.0,orcd,25.060483297,/home/txenakis/projects/BVPsolver/logs/array_20198490_477.err,default,mlp,387,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_477.out,none,derivmatch,orego,fast,13,0.0,1000,0.0,0.0,2026-08-11T13:07:30.743,none,25.060483297,1,2,10000,16,150,False,,,,,
run_BC7Mfoww,47.857350239,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_410.err,default,GELU-scaled,243,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_410.out,none,none,hires,fast,11,0.0,1000,0.0,0.0,2026-08-11T10:47:19.974,collocation,47.857350239,1,2,10000,16,150,False,qr,,,,
run_BWxEPHKr,53.922928435,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_414.err,default,GELU-scaled,243,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_414.out,none,none,hires,fast,15,0.0,1000,0.0,0.0,2026-08-11T10:50:31.767,collocation,53.922928435,1,2,10000,16,150,False,qr,,,,
run_BdZgiugr,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_223.err,default,stiff,268,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_223.out,none,none,vanderpol,fast,14,5283.22265487,1000,0.0,0.0,2026-08-11T03:57:09.007,shapovalova,5283.22265487,1,2,10000,12,150,True,,,,,
run_BdmsU23Q,0.0,orcd,26.24053863,/home/txenakis/projects/BVPsolver/logs/array_20140853_301.err,default,GELU-scaled,177,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_301.out,none,derivmatch,vanderpol,fast,12,0.0,1000,0.0,0.0,2026-08-11T03:21:30.807,none,26.24053863,1,2,10000,12,150,True,,,,,
run_BgRcTDFG,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_389.err,default,GELU-scaled,243,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_389.out,none,none,hires,fast,15,0.0,1000,372.730961764,0.0,2026-08-11T10:27:45.953,shooting,372.730961764,1,2,10000,16,150,False,qr,,,,
run_Bj87jOoy,20.997889851,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_202.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_202.out,none,none,rober,fast,13,0.0,1000,0.0,0.0,2026-08-11T02:20:46.465,collocation,20.997889851,1,2,10000,12,150,False,,,,,
run_Bluw7aRo,2501.832374192,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_99.err,default,GELU-scaled,650,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_99.out,none,none,pollu,fast,15,0.0,1000,0.0,0.0,2026-08-11T02:24:06.980,collocation,2501.832374192,1,3,30000,32,150,False,,,,,
run_ByrM0GZ8,0.0,orcd,29.378150217,/home/txenakis/projects/BVPsolver/logs/array_20140853_216.err,default,stiff,268,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_216.out,none,derivmatch,vanderpol,fast,12,0.0,1000,314.042226973,0.0,2026-08-11T02:30:20.097,shooting,343.42037719,1,2,10000,12,150,True,,,,,
run_C5G0JSBQ,0.0,orcd,32.143569998,/home/txenakis/projects/BVPsolver/logs/array_20140853_288.err,default,GELU-scaled,177,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_288.out,none,derivmatch,vanderpol,fast,14,0.0,1000,159.122253684,0.0,2026-08-11T03:11:30.240,shooting,191.265823682,1,2,10000,12,150,True,,,,,
run_CBjRToRB,0.0,orcd,28.678668854,/home/txenakis/projects/BVPsolver/logs/array_20198490_404.err,default,GELU-scaled,243,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_404.out,none,derivmatch,hires,fast,15,4137.409575052,1000,0.0,0.0,2026-08-11T11:53:42.852,shapovalova,4166.088243906,1,2,10000,16,150,False,qr,,,,
run_CCc8Tb1V,0.0,orcd,32.707408248,/home/txenakis/projects/BVPsolver/logs/array_20140853_226.err,default,stiff,268,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_226.out,none,derivmatch,vanderpol,fast,12,5769.055011591,1000,0.0,0.0,2026-08-11T04:13:10.160,shapovalova,5801.762419839,1,2,10000,12,150,True,,,,,
run_CKbUDmfg,4315.728996185,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_28.err,default,stiff,4744,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_28.out,none,none,pollu,fast,14,0.0,1000,0.0,0.0,2026-08-10T23:54:27.441,collocation,4315.728996185,1,3,30000,32,150,False,,,,,
run_CMR4BCYC,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_256.err,default,mlp,218,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_256.out,none,none,vanderpol,fast,12,5730.329341023,1000,0.0,0.0,2026-08-11T04:28:44.805,shapovalova,5730.329341023,1,2,10000,12,150,True,,,,,
